[2026-01-28 18:58:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'SkibidiSigma', 'primary_guild': None, 'mfa_enabled': True, 'id': '1465723335781384434', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '0959', 'clan': None, 'bot': True, 'avatar': '2dcbe57d9ee507001ac4f3f277598c46'}, 'session_type': 'normal', 'session_id': '307e59f8b4970a17c562c1dc84530d52', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1196451024009957427'}, {'unavailable': True, 'id': '1255263018690940968'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['frankfurt', 'rotterdam', 'paris', 'milan', 'london'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1465723335781384434', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-c-zrhl",{"micros":284592,"calls":["id_created",{"micros":386,"calls":[]},"session_lookup_time",{"micros":603,"calls":[]},"session_lookup_finished",{"micros":14,"calls":[]},"discord-sessions-prd-2-92",{"micros":283363,"calls":["start_session",{"micros":272718,"calls":["discord-api-rpc-669487b867-6plm6",{"micros":107288,"calls":["get_user",{"micros":5845},"get_guilds",{"micros":3429},"send_scheduled_deletion_message",{"micros":21},"guild_join_requests",{"micros":3},"authorized_ip_coro",{"micros":25},"pending_payments",{"micros":938},"apex_experiments",{"micros":155306},"user_activities",{"micros":6},"played_application_ids",{"micros":4},"linked_users",{"micros":3},"ad_personalization_toggles_disabled",{"micros":4},"regional_feature_config",{"micros":3}]}]},"starting_guild_connect",{"micros":33,"calls":[]},"presence_started",{"micros":3779,"calls":[]},"guilds_started",{"micros":138,"calls":[]},"lobbies_started",{"micros":2,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":6660,"calls":[]},"connect_finished",{"micros":6676,"calls":[]},"build_ready",{"micros":14,"calls":[]},"clean_ready",{"micros":0,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2026-01-28 18:58:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-01-28 18:58:24] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 307e59f8b4970a17c562c1dc84530d52).
[2026-01-28 18:58:24] [DEBUG   ] discord.client: Dispatching event connect
[2026-01-28 18:58:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 2, 'op': 0, 'd': {'user': {'username': 'SkibidiSigma', 'public_flags': 0, 'primary_guild': None, 'id': '1465723335781384434', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0959', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '2dcbe57d9ee507001ac4f3f277598c46'}, 'roles': ['1465724684845842475'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-27T15:06:36.813000+00:00', 'guild_id': '1255263018690940968', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2026-01-28 18:58:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-01-28 18:58:24] [DEBUG   ] discord.state: GUILD_MEMBER_UPDATE referencing an unknown member ID: 1465723335781384434. Discarding.
[2026-01-28 18:58:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 3, 'op': 0, 'd': {'members': [{'user': {'username': 'SkibidiSigma', 'public_flags': 0, 'primary_guild': None, 'id': '1465723335781384434', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0959', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '2dcbe57d9ee507001ac4f3f277598c46'}, 'roles': ['1465724684845842475'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-27T15:06:36.813000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'large': False, 'banner': None, 'premium_progress_bar_enabled': False, 'premium_features': None, 'public_updates_channel_id': None, 'system_channel_flags': 0, 'splash': None, 'profile': None, 'nsfw_level': 0, 'member_count': 3, 'region': 'deprecated', 'roles': [{'version': 1719348425369, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1255263018690940968', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1747598142557, 'unicode_emoji': None, 'tags': {'bot_id': '810540985032900648'}, 'position': 1, 'permissions': '139590495505', 'name': 'Musico', 'mentionable': False, 'managed': True, 'id': '1373750920415940722', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1769526396796, 'unicode_emoji': None, 'tags': {'bot_id': '1465723335781384434'}, 'position': 1, 'permissions': '8', 'name': 'SkibidiSigma', 'mentionable': False, 'managed': True, 'id': '1465724684845842475', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'afk_timeout': 300, 'hub_type': None, 'nsfw': False, 'home_header': None, 'channels': [{'version': 1719348425371, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1255263018690940970', 'flags': 0}, {'version': 1719348425375, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1255263018690940971', 'flags': 0}, {'version': 1719348425387, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1255263018690940970', 'name': 'general', 'last_message_id': '1466100554081243243', 'id': '1255263018690940972', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1719348425400, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1255263018690940971', 'name': 'General', 'last_message_id': None, 'id': '1255263018690940973', 'icon_emoji': {'name': '🎙️', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'id': '1255263018690940968', 'premium_subscription_count': 0, 'stage_instances': [], 'name': 'penis in meinem mund', 'soundboard_sounds': [], 'moderator_reporting': None, 'system_channel_id': '1255263018690940972', 'default_message_notifications': 0, 'explicit_content_filter': 0, 'threads': [], 'verification_level': 0, 'preferred_locale': 'en-US', 'guild_scheduled_events': [], 'description': None, 'max_video_channel_users': 25, 'embedded_activities': [], 'max_members': 25000000, 'rules_channel_id': None, 'features': [], 'voice_states': [], 'discovery_splash': None, 'latest_onboarding_question_id': None, 'vanity_url_code': None, 'safety_alerts_channel_id': None, 'afk_channel_id': None, 'stickers': [], 'premium_tier': 0, 'lazy': True, 'icon': '181330d4bef3d472cca7054ae51aea89', 'max_stage_video_channel_users': 50, 'mfa_level': 0, 'activity_instances': [], 'application_id': None, 'incidents_data': None, 'presences': [], 'application_command_counts': {}, 'owner_id': '635481453844758538', 'emojis': [], 'version': 1747598111981, 'joined_at': '2026-01-27T15:06:36.813000+00:00', 'inventory_settings': None, 'owner_configured_content_level': 0, 'unavailable': False}}
[2026-01-28 18:58:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-01-28 18:58:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBER_UPDATE', 's': 4, 'op': 0, 'd': {'user': {'username': 'SkibidiSigma', 'public_flags': 0, 'primary_guild': None, 'id': '1465723335781384434', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0959', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '2dcbe57d9ee507001ac4f3f277598c46'}, 'roles': ['1466101930483781940'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-01-28T16:05:39.153493+00:00', 'guild_id': '1196451024009957427', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}}
[2026-01-28 18:58:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-01-28 18:58:24] [DEBUG   ] discord.state: GUILD_MEMBER_UPDATE referencing an unknown member ID: 1465723335781384434. Discarding.
